,date,location,location_name,value
46943,2022-12-09,50,Vermont,7
46944,2022-10-03,72,Puerto Rico,27
46945,2022-09-20,46,South Dakota,15
46946,2022-09-11,05,Arkansas,43
46947,2022-09-11,55,Wisconsin,63
46948,2022-11-16,55,Wisconsin,70
46949,2022-06-27,40,Oklahoma,53
46950,2022-05-11,42,Pennsylvania,168
46951,2024-02-15,28,Mississippi,21
46952,2022-07-24,12,Florida,741
46953,2022-08-27,21,Kentucky,95
46954,2022-10-23,28,Mississippi,10
46955,2022-06-21,48,Texas,436
46956,2022-10-20,50,Vermont,10
46957,2022-05-13,18,Indiana,70
46958,2022-05-01,38,North Dakota,5
46959,2022-11-26,16,Idaho,21
46960,2022-08-25,21,Kentucky,120
46961,2022-11-18,30,Montana,11
46962,2022-12-13,35,New Mexico,22
46963,2022-07-13,47,Tennessee,123
46964,2022-09-11,50,Vermont,6
46965,2022-10-11,31,Nebraska,15
46966,2022-06-29,19,Iowa,34
46967,2022-06-01,01,Alabama,55
46968,2022-12-12,41,Oregon,51
46969,2022-08-18,02,Alaska,16
46970,2022-07-16,44,Rhode Island,10
46971,2022-08-08,16,Idaho,22
46972,2024-02-13,12,Florida,244
46973,2022-11-11,44,Rhode Island,14
46974,2022-06-03,19,Iowa,32
46975,2022-06-18,29,Missouri,83
46976,2022-11-12,01,Alabama,25
46977,2022-07-05,25,Massachusetts,99
46978,2022-07-01,06,California,628
46979,2022-10-08,02,Alaska,5
46980,2022-10-31,53,Washington,40
46981,2022-09-25,39,Ohio,154
46982,2022-07-08,26,Michigan,138
46983,2022-06-04,44,Rhode Island,12
46984,2022-08-03,28,Mississippi,62
46985,2022-07-20,56,Wyoming,7
46986,2022-10-25,47,Tennessee,55
46987,2022-10-08,16,Idaho,18
46988,2022-07-17,25,Massachusetts,93
46989,2022-09-24,36,New York,261
46990,2022-09-07,09,Connecticut,73
46991,2022-09-06,34,New Jersey,145
46992,2022-08-14,49,Utah,28
46993,2022-08-17,10,Delaware,27
46994,2022-08-25,56,Wyoming,4
46995,2022-09-08,38,North Dakota,9
46996,2022-11-08,50,Vermont,9
46997,2022-05-20,53,Washington,61
46998,2022-06-19,01,Alabama,63
46999,2022-06-15,54,West Virginia,29
47000,2022-09-20,37,North Carolina,138
47001,2022-09-13,36,New York,319
47002,2022-07-23,17,Illinois,198
47003,2022-06-24,29,Missouri,112
47004,2022-11-16,39,Ohio,197
47005,2022-10-12,31,Nebraska,9
47006,2022-10-03,11,District of Columbia,17
47007,2022-09-20,53,Washington,87
47008,2022-10-23,40,Oklahoma,22
47009,2022-07-22,28,Mississippi,69
47010,2022-08-29,05,Arkansas,68
47011,2024-02-13,33,New Hampshire,6
47012,2022-09-17,32,Nevada,9
47013,2022-04-21,20,Kansas,12
47014,2022-04-30,41,Oregon,32
47015,2022-09-17,48,Texas,319
47016,2022-06-02,26,Michigan,126
47017,2022-08-29,50,Vermont,4
47018,2022-11-23,21,Kentucky,45
47019,2022-06-15,25,Massachusetts,78
47020,2022-09-03,26,Michigan,152
47021,2022-12-09,42,Pennsylvania,217
47022,2022-05-06,55,Wisconsin,67
47023,2022-04-23,01,Alabama,19
47024,2022-08-11,54,West Virginia,55
47025,2022-09-13,08,Colorado,74
47026,2022-12-10,18,Indiana,107
47027,2022-04-24,37,North Carolina,53
47028,2022-06-13,47,Tennessee,73
47029,2022-10-25,26,Michigan,179
47030,2022-11-21,45,South Carolina,34
47031,2022-05-11,27,Minnesota,64
47032,2022-11-21,15,Hawaii,16
47033,2022-09-12,37,North Carolina,148
47034,2022-12-04,35,New Mexico,30
47035,2022-11-16,04,Arizona,116
47036,2022-10-23,51,Virginia,51
47037,2022-07-22,19,Iowa,48
47038,2022-12-09,20,Kansas,58
47039,2022-08-12,40,Oklahoma,93
47040,2024-02-14,30,Montana,5
47041,2022-11-04,05,Arkansas,19
47042,2022-07-26,39,Ohio,230
47043,2022-09-22,55,Wisconsin,70
47044,2024-02-11,35,New Mexico,8
47045,2022-06-19,46,South Dakota,13
47046,2022-05-22,56,Wyoming,4
47047,2022-12-13,01,Alabama,72
47048,2022-08-06,49,Utah,27
47049,2022-10-08,10,Delaware,11
47050,2024-02-16,78,Virgin Islands,0
47051,2022-10-20,20,Kansas,27
47052,2022-07-03,47,Tennessee,84
47053,2022-12-06,10,Delaware,16
47054,2022-10-15,01,Alabama,36
47055,2022-09-02,01,Alabama,114
47056,2022-05-15,10,Delaware,27
47057,2022-06-07,54,West Virginia,54
47058,2022-12-02,24,Maryland,62
47059,2022-07-18,49,Utah,58
47060,2022-11-18,54,West Virginia,16
47061,2022-07-12,42,Pennsylvania,227
47062,2022-10-15,13,Georgia,69
47063,2022-06-11,37,North Carolina,102
47064,2022-07-08,46,South Dakota,18
47065,2022-07-23,51,Virginia,129
47066,2022-11-04,38,North Dakota,8
47067,2022-09-26,19,Iowa,40
47068,2022-09-21,21,Kentucky,70
47069,2022-09-21,38,North Dakota,5
47070,2022-12-13,48,Texas,408
47071,2022-08-26,56,Wyoming,5
47072,2022-12-07,44,Rhode Island,14
47073,2022-11-23,35,New Mexico,45
47074,2024-02-10,47,Tennessee,43
47075,2022-08-02,12,Florida,807
47076,2024-02-07,46,South Dakota,6
47077,2022-05-01,15,Hawaii,12
47078,2024-02-14,34,New Jersey,98
47079,2022-10-05,47,Tennessee,50
47080,2022-07-13,31,Nebraska,22
47081,2022-05-02,26,Michigan,127
47082,2022-11-16,22,Louisiana,59
47083,2022-09-09,38,North Dakota,11
47084,2022-04-29,13,Georgia,50
47085,2022-07-05,51,Virginia,119
47086,2022-09-22,33,New Hampshire,13
47087,2022-12-14,72,Puerto Rico,31
47088,2022-05-09,24,Maryland,51
47089,2022-09-02,15,Hawaii,15
47090,2022-11-03,09,Connecticut,68
47091,2022-11-11,34,New Jersey,173
47092,2022-10-19,30,Montana,22
47093,2022-09-12,48,Texas,401
47094,2022-09-04,01,Alabama,83
47095,2024-02-12,10,Delaware,9
47096,2022-07-09,31,Nebraska,22
47097,2022-09-21,53,Washington,62
47098,2022-06-13,30,Montana,26
47099,2022-06-12,23,Maine,11
47100,2022-11-13,26,Michigan,108
47101,2022-12-06,44,Rhode Island,13
47102,2024-02-07,04,Arizona,46
47103,2022-06-25,29,Missouri,95
47104,2022-05-12,36,New York,458
47105,2022-07-29,01,Alabama,116
47106,2022-09-13,41,Oregon,35
47107,2022-05-31,01,Alabama,46
47108,2022-06-26,04,Arizona,112
47109,2022-04-25,41,Oregon,25
47110,2022-07-17,36,New York,364
47111,2022-10-05,24,Maryland,64
47112,2022-05-23,37,North Carolina,108
47113,2022-11-27,49,Utah,45
47114,2022-04-27,30,Montana,5
47115,2022-10-17,16,Idaho,16
47116,2022-09-12,42,Pennsylvania,159
47117,2022-10-06,56,Wyoming,9
47118,2022-06-18,02,Alaska,5
47119,2022-12-07,34,New Jersey,189
47120,2022-12-13,37,North Carolina,113
47121,2022-09-29,55,Wisconsin,81
47122,2022-11-03,32,Nevada,32
47123,2022-08-03,51,Virginia,152
47124,2022-10-02,53,Washington,50
47125,2022-12-03,08,Colorado,95
47126,2022-08-03,40,Oklahoma,91
47127,2022-09-02,35,New Mexico,17
47128,2022-06-11,21,Kentucky,49
47129,2022-11-06,06,California,314
47130,2022-09-27,05,Arkansas,33
47131,2022-06-28,30,Montana,21
47132,2024-02-16,18,Indiana,39
47133,2022-08-18,44,Rhode Island,10
47134,2022-09-29,25,Massachusetts,123
47135,2022-11-01,34,New Jersey,188
47136,2022-08-17,06,California,541
47137,2022-11-12,09,Connecticut,58
47138,2022-12-08,20,Kansas,59
47139,2022-09-10,18,Indiana,70
47140,2022-09-06,48,Texas,453
47141,2022-07-09,48,Texas,612
47142,2022-06-18,24,Maryland,53
47143,2022-11-02,56,Wyoming,7
47144,2022-10-18,01,Alabama,42
47145,2024-02-09,12,Florida,256
47146,2022-08-08,56,Wyoming,9
47147,2022-07-15,11,District of Columbia,20
47148,2022-09-04,48,Texas,382
47149,2022-05-19,46,South Dakota,5
47150,2022-09-16,21,Kentucky,73
47151,2022-08-18,19,Iowa,59
47152,2022-10-21,60,American Samoa,0
47153,2022-09-12,20,Kansas,32
47154,2022-10-06,37,North Carolina,102
47155,2022-08-01,11,District of Columbia,14
47156,2022-11-01,16,Idaho,10
47157,2022-07-16,28,Mississippi,46
47158,2022-05-05,56,Wyoming,2
47159,2022-11-19,50,Vermont,3
47160,2022-09-15,06,California,415
47161,2022-07-11,39,Ohio,195
47162,2022-10-18,30,Montana,11
47163,2022-09-19,38,North Dakota,14
47164,2022-06-05,56,Wyoming,6
47165,2022-08-13,56,Wyoming,9
47166,2022-07-14,54,West Virginia,48
47167,2022-07-15,51,Virginia,128
47168,2022-05-25,16,Idaho,11
47169,2022-06-10,19,Iowa,37
47170,2022-11-20,47,Tennessee,36
47171,2022-10-07,05,Arkansas,26
47172,2022-06-07,29,Missouri,88
47173,2022-04-22,02,Alaska,2
47174,2022-05-05,42,Pennsylvania,143
47175,2022-07-19,22,Louisiana,177
47176,2022-09-29,39,Ohio,152
47177,2022-08-12,06,California,546
47178,2022-04-28,10,Delaware,9
47179,2022-06-08,06,California,515
47180,2022-05-23,21,Kentucky,44
47181,2022-07-03,19,Iowa,14
47182,2022-12-03,48,Texas,275
47183,2022-05-29,54,West Virginia,23
47184,2022-08-27,53,Washington,63
47185,2022-07-27,05,Arkansas,66
47186,2022-07-07,20,Kansas,51
47187,2022-11-29,06,California,730
47188,2022-07-25,50,Vermont,11
47189,2022-06-21,31,Nebraska,24
47190,2022-04-25,15,Hawaii,10
47191,2022-08-15,28,Mississippi,59
47192,2022-09-01,09,Connecticut,73
47193,2022-10-07,09,Connecticut,71
47194,2022-08-27,01,Alabama,86
47195,2022-10-07,55,Wisconsin,84
47196,2022-05-16,49,Utah,28
47197,2022-07-14,17,Illinois,239
47198,2022-09-29,26,Michigan,142
47199,2022-05-31,31,Nebraska,26
47200,2022-07-03,32,Nevada,58
47201,2022-07-24,29,Missouri,129
47202,2022-06-18,50,Vermont,3
47203,2022-12-11,12,Florida,277
47204,2022-07-08,11,District of Columbia,19
47205,2022-10-13,12,Florida,198
47206,2022-10-24,15,Hawaii,16
47207,2022-05-07,48,Texas,103
47208,2022-09-28,22,Louisiana,50
47209,2022-05-24,31,Nebraska,10
47210,2022-05-15,37,North Carolina,66
47211,2022-09-28,44,Rhode Island,17
47212,2022-10-16,53,Washington,34
47213,2024-02-12,78,Virgin Islands,0
47214,2022-07-03,50,Vermont,1
47215,2022-07-07,56,Wyoming,14
47216,2022-05-03,08,Colorado,38
47217,2022-09-06,19,Iowa,67
47218,2022-09-07,21,Kentucky,121
47219,2022-12-01,42,Pennsylvania,203
47220,2022-09-27,54,West Virginia,33
47221,2022-10-07,22,Louisiana,41
47222,2022-09-27,32,Nevada,23
47223,2022-06-27,28,Mississippi,52
47224,2022-12-05,72,Puerto Rico,36
47225,2022-11-14,46,South Dakota,13
47226,2022-07-21,22,Louisiana,153
47227,2022-09-18,05,Arkansas,41
47228,2022-10-21,51,Virginia,69
47229,2022-08-07,56,Wyoming,9
47230,2022-10-19,08,Colorado,53
47231,2024-02-06,13,Georgia,117
47232,2024-02-16,01,Alabama,62
47233,2022-04-26,27,Minnesota,55
47234,2022-05-21,55,Wisconsin,64
47235,2022-09-16,47,Tennessee,78
47236,2022-11-12,35,New Mexico,10
47237,2022-06-05,11,District of Columbia,8
47238,2022-08-10,21,Kentucky,133
47239,2022-07-12,20,Kansas,49
47240,2022-07-19,39,Ohio,266
47241,2022-09-23,19,Iowa,22
47242,2022-05-07,19,Iowa,23
47243,2022-08-23,20,Kansas,36
47244,2022-07-07,15,Hawaii,29
47245,2022-06-11,36,New York,164
47246,2022-05-12,28,Mississippi,16
47247,2022-11-24,08,Colorado,92
47248,2022-11-23,01,Alabama,35
47249,2022-08-19,15,Hawaii,24
47250,2022-08-04,10,Delaware,22
47251,2022-10-13,25,Massachusetts,155
47252,2022-05-04,33,New Hampshire,16
47253,2022-10-08,04,Arizona,33
47254,2022-04-27,06,California,159
47255,2022-09-20,13,Georgia,106
47256,2022-09-11,41,Oregon,38
47257,2022-07-05,29,Missouri,143
47258,2022-07-10,45,South Carolina,92
47259,2022-05-19,35,New Mexico,15
47260,2022-05-17,04,Arizona,63
47261,2022-11-21,29,Missouri,98
47262,2022-11-07,30,Montana,10
47263,2022-07-13,15,Hawaii,26
47264,2022-09-10,49,Utah,11
47265,2022-05-07,21,Kentucky,23
47266,2022-06-20,11,District of Columbia,24
47267,2022-06-08,40,Oklahoma,24
47268,2022-07-20,44,Rhode Island,12
47269,2022-05-06,11,District of Columbia,6
47270,2022-11-19,12,Florida,178
47271,2022-05-15,44,Rhode Island,5
47272,2022-08-13,36,New York,286
47273,2022-09-17,72,Puerto Rico,18
47274,2022-06-09,08,Colorado,111
47275,2022-06-16,31,Nebraska,28
47276,2022-05-12,45,South Carolina,28
47277,2022-10-17,22,Louisiana,35
47278,2022-04-22,34,New Jersey,84
47279,2022-12-13,26,Michigan,176
47280,2022-10-30,72,Puerto Rico,13
47281,2022-10-24,35,New Mexico,16
47282,2022-07-20,16,Idaho,38
47283,2022-09-09,32,Nevada,30
47284,2022-04-22,46,South Dakota,8
47285,2022-05-29,12,Florida,431
47286,2022-05-25,04,Arizona,69
47287,2022-10-24,30,Montana,13
47288,2024-02-15,56,Wyoming,4
47289,2022-09-09,55,Wisconsin,75
47290,2022-10-11,11,District of Columbia,11
47291,2022-06-03,48,Texas,275
47292,2022-04-28,33,New Hampshire,16
47293,2022-10-05,33,New Hampshire,15
47294,2022-07-12,05,Arkansas,85
47295,2022-07-23,54,West Virginia,43
47296,2022-09-07,53,Washington,75
47297,2022-10-10,06,California,297
47298,2022-12-05,11,District of Columbia,15
47299,2022-08-13,27,Minnesota,59
47300,2022-07-18,44,Rhode Island,6
47301,2022-11-06,33,New Hampshire,22
47302,2022-06-20,29,Missouri,81
47303,2022-07-31,33,New Hampshire,15
47304,2022-11-24,72,Puerto Rico,15
47305,2022-10-06,05,Arkansas,39
47306,2022-06-21,25,Massachusetts,93
47307,2022-12-08,42,Pennsylvania,189
47308,2022-09-30,41,Oregon,36
47309,2022-10-25,32,Nevada,25
47310,2022-07-25,33,New Hampshire,12
47311,2022-08-30,09,Connecticut,90
47312,2022-09-04,26,Michigan,115
47313,2022-07-29,44,Rhode Island,8
47314,2022-08-04,48,Texas,639
47315,2022-10-04,28,Mississippi,14
47316,2022-11-04,32,Nevada,22
47317,2022-09-02,06,California,488
47318,2022-05-06,19,Iowa,20
47319,2022-08-13,23,Maine,21
47320,2022-07-29,33,New Hampshire,16
47321,2022-06-15,11,District of Columbia,18
47322,2022-11-11,13,Georgia,80
47323,2022-11-24,41,Oregon,42
47324,2022-04-30,46,South Dakota,0
47325,2022-10-08,38,North Dakota,4
47326,2022-07-27,04,Arizona,121
47327,2022-10-09,46,South Dakota,6
47328,2022-10-29,01,Alabama,21
47329,2022-07-15,34,New Jersey,178
47330,2022-09-15,23,Maine,14
47331,2022-11-09,36,New York,375
47332,2022-07-25,21,Kentucky,116
47333,2022-07-10,51,Virginia,106
47334,2022-11-27,38,North Dakota,10
47335,2022-06-17,40,Oklahoma,53
47336,2022-10-28,51,Virginia,69
47337,2022-09-19,27,Minnesota,72
47338,2022-05-03,27,Minnesota,54
47339,2022-10-08,55,Wisconsin,67
47340,2022-08-23,50,Vermont,9
47341,2022-11-29,23,Maine,10
47342,2022-12-11,51,Virginia,121
47343,2022-08-30,42,Pennsylvania,227
47344,2022-07-07,47,Tennessee,106
47345,2022-05-10,08,Colorado,46
47346,2022-08-06,16,Idaho,10
47347,2022-10-30,26,Michigan,129
47348,2022-04-28,11,District of Columbia,14
47349,2022-07-22,44,Rhode Island,5
47350,2022-10-12,45,South Carolina,33
47351,2022-06-25,31,Nebraska,20
47352,2022-06-11,11,District of Columbia,14
47353,2022-05-23,46,South Dakota,6
47354,2022-09-26,36,New York,363
47355,2022-06-18,46,South Dakota,15
47356,2022-08-20,15,Hawaii,22
47357,2022-05-20,35,New Mexico,18
47358,2022-05-09,46,South Dakota,7
47359,2022-11-21,47,Tennessee,51
47360,2022-07-09,25,Massachusetts,94
47361,2022-12-01,31,Nebraska,38
47362,2022-09-09,05,Arkansas,53
47363,2022-04-20,01,Alabama,12
47364,2022-08-05,18,Indiana,114
47365,2022-05-25,72,Puerto Rico,45
47366,2022-08-15,46,South Dakota,20
47367,2022-05-01,53,Washington,62
47368,2022-08-19,47,Tennessee,120
47369,2022-06-01,72,Puerto Rico,49
47370,2022-05-03,48,Texas,106
47371,2022-08-25,33,New Hampshire,18
47372,2022-10-14,41,Oregon,40
47373,2022-08-29,32,Nevada,16
47374,2022-05-13,39,Ohio,114
47375,2022-07-27,51,Virginia,115
47376,2022-05-08,78,Virgin Islands,0
47377,2022-08-11,36,New York,348
47378,2022-10-18,44,Rhode Island,12
47379,2022-11-17,32,Nevada,39
47380,2022-10-29,21,Kentucky,50
47381,2022-05-10,78,Virgin Islands,1
47382,2022-08-18,37,North Carolina,150
47383,2022-06-24,72,Puerto Rico,60
47384,2022-05-10,24,Maryland,61
47385,2022-07-15,23,Maine,14
47386,2022-10-14,39,Ohio,161
47387,2022-07-19,49,Utah,55
47388,2022-07-12,48,Texas,659
47389,2022-06-05,24,Maryland,60
47390,2022-10-09,34,New Jersey,142
47391,2022-11-14,49,Utah,34
47392,2022-09-14,01,Alabama,60
47393,2022-10-13,36,New York,410
47394,2022-08-01,56,Wyoming,5
47395,2024-02-14,45,South Carolina,65
47396,2022-07-30,27,Minnesota,61
47397,2022-06-04,23,Maine,9
47398,2022-05-23,13,Georgia,68
47399,2024-02-06,41,Oregon,24
47400,2022-08-06,38,North Dakota,11
47401,2022-05-25,22,Louisiana,58
47402,2022-06-09,54,West Virginia,35
47403,2022-09-04,08,Colorado,47
47404,2022-04-26,10,Delaware,8
47405,2022-09-26,09,Connecticut,65
47406,2024-02-08,42,Pennsylvania,116
47407,2022-11-21,12,Florida,232
47408,2022-07-21,10,Delaware,23
47409,2022-05-29,26,Michigan,127
47410,2022-04-24,18,Indiana,31
47411,2022-06-29,48,Texas,559
47412,2022-10-27,10,Delaware,9
47413,2022-11-04,18,Indiana,67
47414,2022-10-06,24,Maryland,52
47415,2022-06-26,54,West Virginia,30
47416,2022-06-25,51,Virginia,96
47417,2022-05-12,24,Maryland,64
47418,2022-09-02,47,Tennessee,106
47419,2022-05-24,53,Washington,81
47420,2022-10-31,12,Florida,229
47421,2022-07-24,54,West Virginia,42
47422,2022-11-01,29,Missouri,91
47423,2022-07-12,32,Nevada,81
47424,2024-02-10,26,Michigan,82
47425,2022-09-23,35,New Mexico,30
47426,2022-11-19,32,Nevada,24
47427,2022-05-24,01,Alabama,42
47428,2022-12-07,02,Alaska,11
47429,2022-07-13,19,Iowa,49
47430,2022-08-25,53,Washington,79
47431,2024-02-16,41,Oregon,25
47432,2022-05-15,55,Wisconsin,66
47433,2022-10-16,15,Hawaii,18
47434,2022-08-20,29,Missouri,98
47435,2022-06-21,09,Connecticut,57
47436,2022-07-14,12,Florida,817
47437,2022-06-22,20,Kansas,32
47438,2022-06-26,45,South Carolina,63
47439,2022-04-21,47,Tennessee,13
47440,2022-09-01,49,Utah,33
47441,2022-06-09,18,Indiana,63
47442,2022-05-27,33,New Hampshire,9
47443,2022-06-12,06,California,446
47444,2022-08-20,48,Texas,446
47445,2022-06-11,72,Puerto Rico,47
47446,2022-11-13,38,North Dakota,12
47447,2022-12-04,37,North Carolina,74
47448,2022-09-02,23,Maine,17
47449,2022-04-26,51,Virginia,31
47450,2022-09-02,49,Utah,23
47451,2022-07-24,51,Virginia,134
47452,2022-06-18,34,New Jersey,121
47453,2022-12-12,08,Colorado,102
47454,2024-02-06,18,Indiana,46
47455,2022-07-28,04,Arizona,118
47456,2022-06-15,36,New York,302
47457,2022-10-10,53,Washington,59
47458,2022-06-26,21,Kentucky,68
47459,2022-08-15,22,Louisiana,111
47460,2022-06-23,23,Maine,8
47461,2022-05-06,39,Ohio,88
47462,2022-12-11,29,Missouri,106
47463,2022-12-02,54,West Virginia,24
47464,2022-08-24,37,North Carolina,168
47465,2022-10-28,02,Alaska,4
47466,2022-05-21,22,Louisiana,51
47467,2022-11-30,39,Ohio,250
47468,2022-11-26,36,New York,324
47469,2022-08-24,44,Rhode Island,9
47470,2022-07-19,33,New Hampshire,18
47471,2022-08-14,29,Missouri,84
47472,2024-02-06,78,Virgin Islands,0
47473,2022-12-03,41,Oregon,51
47474,2022-08-03,04,Arizona,129
47475,2022-07-11,26,Michigan,103
47476,2022-11-22,32,Nevada,38
47477,2022-06-01,10,Delaware,19
47478,2022-07-27,16,Idaho,32
47479,2022-08-22,18,Indiana,128
47480,2022-05-30,02,Alaska,9
47481,2022-07-11,72,Puerto Rico,30
47482,2022-11-01,54,West Virginia,29
47483,2022-04-28,56,Wyoming,0
47484,2022-09-18,49,Utah,23
47485,2022-10-07,32,Nevada,16
47486,2022-05-25,49,Utah,34
47487,2022-07-28,55,Wisconsin,86
47488,2022-07-18,27,Minnesota,86
47489,2022-05-20,21,Kentucky,33
47490,2022-08-16,28,Mississippi,50
47491,2022-06-26,40,Oklahoma,40
47492,2022-11-05,01,Alabama,24
47493,2022-05-16,33,New Hampshire,24
47494,2022-05-05,21,Kentucky,26
47495,2022-10-31,19,Iowa,30
47496,2022-08-24,04,Arizona,82
47497,2022-11-01,20,Kansas,30
47498,2022-06-20,31,Nebraska,24
47499,2022-10-18,55,Wisconsin,78
47500,2022-10-28,13,Georgia,85
47501,2022-05-27,18,Indiana,81
47502,2022-08-27,15,Hawaii,20
47503,2022-09-16,15,Hawaii,19
47504,2022-04-23,16,Idaho,9
47505,2022-12-11,56,Wyoming,5
47506,2022-06-24,31,Nebraska,26
47507,2022-06-19,42,Pennsylvania,133
47508,2022-05-04,16,Idaho,13
47509,2022-07-30,48,Texas,560
47510,2022-11-22,50,Vermont,6
47511,2022-07-11,15,Hawaii,34
47512,2022-05-04,37,North Carolina,69
47513,2022-10-25,50,Vermont,5
47514,2022-04-21,39,Ohio,62
47515,2022-08-11,25,Massachusetts,97
47516,2022-11-05,44,Rhode Island,4
47517,2022-09-11,26,Michigan,129
47518,2022-10-13,34,New Jersey,167
47519,2022-06-05,31,Nebraska,22
47520,2022-06-10,21,Kentucky,48
47521,2022-07-10,05,Arkansas,50
47522,2022-09-25,48,Texas,239
47523,2022-04-28,39,Ohio,141
47524,2022-06-20,48,Texas,381
47525,2022-07-14,45,South Carolina,77
47526,2022-06-22,02,Alaska,17
47527,2022-11-27,12,Florida,216
47528,2022-12-06,05,Arkansas,40
47529,2022-10-25,09,Connecticut,80
47530,2022-09-18,32,Nevada,15
47531,2022-04-25,53,Washington,47
47532,2022-09-10,44,Rhode Island,11
47533,2022-08-24,42,Pennsylvania,212
47534,2022-05-26,44,Rhode Island,17
47535,2022-09-08,05,Arkansas,34
47536,2022-05-12,53,Washington,83
47537,2022-08-14,15,Hawaii,20
47538,2022-06-09,30,Montana,23
47539,2022-07-28,44,Rhode Island,6
47540,2022-09-14,46,South Dakota,12
47541,2022-08-07,04,Arizona,88
47542,2022-12-11,41,Oregon,50
47543,2022-06-02,31,Nebraska,24
47544,2022-11-29,50,Vermont,6
47545,2022-06-06,13,Georgia,110
47546,2022-06-07,04,Arizona,102
47547,2022-07-17,18,Indiana,106
47548,2022-07-20,26,Michigan,148
47549,2022-12-12,35,New Mexico,30
47550,2022-09-27,47,Tennessee,51
47551,2022-06-06,33,New Hampshire,23
47552,2022-12-01,09,Connecticut,70
47553,2022-07-26,11,District of Columbia,26
47554,2022-10-01,37,North Carolina,100
47555,2022-10-08,44,Rhode Island,7
47556,2022-10-28,37,North Carolina,92
47557,2022-07-23,36,New York,299
47558,2022-05-24,16,Idaho,14
47559,2022-11-10,48,Texas,181
47560,2022-07-28,39,Ohio,258
47561,2022-06-04,36,New York,233
47562,2022-11-18,34,New Jersey,145
47563,2022-06-03,02,Alaska,8
47564,2022-08-19,21,Kentucky,112
47565,2022-08-31,38,North Dakota,11
47566,2022-05-26,31,Nebraska,17
47567,2022-08-14,56,Wyoming,9
47568,2024-02-11,01,Alabama,58
47569,2022-09-22,47,Tennessee,67
47570,2022-11-20,16,Idaho,17
47571,2022-10-29,23,Maine,9
47572,2022-10-15,42,Pennsylvania,176
47573,2022-05-10,30,Montana,7
47574,2022-06-24,36,New York,281
47575,2022-12-10,33,New Hampshire,10
47576,2022-09-24,26,Michigan,117
47577,2022-08-04,31,Nebraska,21
47578,2022-11-04,22,Louisiana,53
47579,2022-04-24,46,South Dakota,0
47580,2022-05-22,33,New Hampshire,33
47581,2022-05-19,29,Missouri,63
47582,2024-02-14,56,Wyoming,3
47583,2022-10-26,27,Minnesota,83
47584,2022-07-25,60,American Samoa,0
47585,2022-05-22,24,Maryland,79
47586,2022-10-17,55,Wisconsin,81
47587,2022-11-03,46,South Dakota,12
47588,2022-10-04,10,Delaware,16
47589,2022-06-19,11,District of Columbia,9
47590,2022-08-19,33,New Hampshire,14
47591,2022-04-23,08,Colorado,24
47592,2022-06-23,09,Connecticut,64
